,year,statefip,state_male_ratio,state_log_avg_income,state_log_med_income,state_med_income,state_some_college,state_bs_college,state_below_poverty,state_log_population,state_population,state_black_race,state_hispanic,county_fips,countyf_ipeds
26,1990,30,0.48851623397226285,10.345290096855598,10.158129770909708,25800.0,0.34259114166829624,0.13096738183084966,0.17089734607479892,13.556969077338906,772177.0,0.0027636150778901727,0.01581632190546986,-1000,-1000
26,1991,30,0.4889668615389846,10.383984619095685,10.195526415014587,26970.0,0.3490213126032828,0.13424985002946047,0.17090442670461345,13.572712379664138,785342.8,0.0027589845829519523,0.01644294675298845,-1000,-1000
26,1992,30,0.4894174891057064,10.422679141335772,10.232923059119466,28140.0,0.3554514835382693,0.13753231822807127,0.17091150733442798,13.58845568198937,798508.6,0.002754354088013732,0.01706957160050704,-1000,-1000
26,1993,30,0.4898681166724282,10.46137366357586,10.270319703224347,29310.0,0.3618816544732558,0.14081478642668208,0.1709185879642425,13.604198984314603,811674.4,0.0027497235930755114,0.01769619644802563,-1000,-1000
26,1994,30,0.49031874423914995,10.500068185815946,10.307716347329226,30480.0,0.36831182540824237,0.14409725462529288,0.17092566859405703,13.619942286639835,824840.2,0.002745093098137291,0.01832282129554422,-1000,-1000
26,1995,30,0.49076937180587177,10.538762708056034,10.345112991434105,31650.0,0.3747419963432289,0.1473797228239037,0.17093274922387156,13.635685588965067,838006.0,0.0027404626031990705,0.01894944614306281,-1000,-1000
26,1996,30,0.49121999937259353,10.577457230296119,10.382509635538984,32820.0,0.3811721672782154,0.1506621910225145,0.17093982985368608,13.6514288912903,851171.8,0.0027358321082608505,0.0195760709905814,-1000,-1000
26,1997,30,0.4916706269393153,10.616151752536206,10.419906279643863,33990.0,0.38760233821320195,0.15394465922112532,0.1709469104835006,13.667172193615531,864337.6,0.00273120161332263,0.02020269583809999,-1000,-1000
26,1998,30,0.49212125450603705,10.654846274776293,10.457302923748744,35160.0,0.3940325091481885,0.15722712741973613,0.17095399111331513,13.682915495940765,877503.4,0.0027265711183844096,0.02082932068561858,-1000,-1000
26,1999,30,0.49257188207275887,10.69354079701638,10.494699567853623,36330.0,0.400462680083175,0.16050959561834693,0.17096107174312966,13.698658798265997,890669.2,0.002721940623446189,0.02145594553313717,-1000,-1000
77,2000,30,0.49302250963948063,10.732235319256468,10.532096211958502,37500.0,0.4068928510181615,0.16379206381695774,0.1709681523729442,13.71440210059123,903835.0,0.0027173101285079687,0.02208257038065576,-1000,-1000
128,2001,30,0.4967579212863223,10.727796218131939,10.54006438160768,37800.0,0.39988439913824814,0.16946502490089269,0.15753711780194887,13.660486997287347,856395.0,0.0015658662182754454,0.019389417266565078,-1000,-1000
179,2002,30,0.4928086073473145,10.818451307371804,10.616437360392252,40800.0,0.4042967693679699,0.16446362302580478,0.15278731912200455,13.675127172533372,869025.0,0.0032346595322344006,0.019417162912459367,-1000,-1000
230,2003,30,0.490205515714492,10.815400564358848,10.626242077848731,41202.0,0.41637616686950085,0.17389420994368773,0.1475223289489064,13.679271502928154,872634.0,0.002001984795458348,0.021450000802169064,-1000,-1000
281,2004,30,0.5005644966187804,10.845022123585196,10.643041105910228,41900.0,0.42659700701588654,0.18548206859209934,0.14922180108982408,13.673981555257209,868030.0,0.0031934380148151563,0.018939437577042268,-1000,-1000
332,2005,30,0.5022652427329797,10.900473398953014,10.727662995502477,45600.0,0.4279262211494382,0.185009636344925,0.14222964439080524,13.658969022317645,855096.0,0.0023903748818846072,0.025985386436142843,-1000,-1000
383,2006,30,0.49633654199687255,10.899964587262286,10.789339695269716,48501.0,0.43275428252481807,0.1865240561169117,0.16115671360795242,13.713446824166434,902972.0,0.005002369951670705,0.019371586272885537,-1000,-1000
434,2007,30,0.4959371485242868,11.014784601152508,10.850307489445106,51550.0,0.4294189673608918,0.1855304201364072,0.16518236568433534,13.71286302550389,902445.0,0.006040257300998953,0.024520053853697456,-1000,-1000
485,2008,30,0.4886037612925165,11.100465533590988,10.915088464214607,55000.0,0.45692583833419353,0.19659791102889146,0.16718371874714558,13.719744974479433,908677.0,0.004090562433075779,0.027402476347481008,-1000,-1000
536,2009,30,0.4956337824524121,11.015336444298955,10.858998997563564,52000.0,0.45675421518486514,0.19547608079435905,0.17160899403827207,13.701435514201078,892191.0,0.0023885020135822935,0.026239897062400316,-1000,-1000
587,2010,30,0.498468694281506,11.055305199742259,10.858998997563564,52000.0,0.48072560014470656,0.2100695108400734,0.17088090131527947,13.78244486375894,967475.0,0.004112767771777048,0.028847257035065507,-1000,-1000
638,2011,30,0.49732432372348273,11.025032968356843,10.858998997563564,52000.0,0.48889872234472875,0.21490100262433293,0.16013724022650355,13.758539067829473,944621.0,0.0037348312180228898,0.024516710934861706,-1000,-1000
689,2012,30,0.4951340640084504,11.062611075286613,10.867234225566579,52430.0,0.46842668751970323,0.20487801383014875,0.17248893547158842,13.792237836850726,976996.0,0.0019171009912016016,0.028963271088110903,-1000,-1000
740,2013,30,0.4948933697555972,11.148396493602203,10.94588216120601,56720.0,0.5012107438785576,0.21111713094024445,0.19384516126364026,13.78213369620097,967174.0,0.0021082039012628546,0.03361856294730834,-1000,-1000
791,2014,30,0.49892673592797476,11.153843570074585,10.944682570334287,56652.0,0.47176497765566416,0.20179306650966347,0.17777239442148,13.793596182496646,978324.0,0.005288636484436649,0.029691595013512907,-1000,-1000
27,1990,31,0.4879818543665057,10.477212764587904,10.265627535905919,28728.0,0.3416542254543932,0.1260178132862988,0.11673891510884371,14.239811813405389,1528522.0,0.03615649627548704,0.022602880429591462,-1000,-1000
27,1991,31,0.4882344131748862,10.52087775681934,10.307575120423696,30225.2,0.348096471525599,0.12932768098491992,0.1171737470730898,14.251097084959625,1546782.8,0.03646474489062007,0.02577987652050876,-1000,-1000
27,1992,31,0.4884869719832667,10.564542749050776,10.34952270494147,31722.4,0.3545387175968049,0.13263754868354102,0.1176085790373359,14.26238235651386,1565043.6,0.0367729935057531,0.028956872611426057,-1000,-1000
27,1993,31,0.48873953079164717,10.608207741282214,10.391470289459248,33219.6,0.3609809636680107,0.13594741638216215,0.118043411001582,14.273667628068097,1583304.4,0.037081242120886135,0.03213386870234336,-1000,-1000
27,1994,31,0.48899208960002766,10.65187273351365,10.433417873977024,34716.8,0.3674232097392165,0.13925728408078328,0.1184782429658281,14.284952899622333,1601565.2,0.03738949073601917,0.035310864793260656,-1000,-1000
27,1995,31,0.4892446484084082,10.695537725745087,10.4753654584948,36214.0,0.3738654558104223,0.14256715177940438,0.11891307493007419,14.296238171176569,1619826.0,0.0376977393511522,0.03848786088417795,-1000,-1000
27,1996,31,0.4894972072167887,10.739202717976523,10.517313043012576,37711.2,0.38030770188162816,0.1458770194780255,0.1193479068943203,14.307523442730805,1638086.8,0.03800598796628524,0.041664856975095255,-1000,-1000
